Data,Ente,gg,mezzo,Km_auto,Km_mezzi,Km_bici,Km_piedi,alimentazione
2020/06/10 11:37:43 AM EET,ARPA Molise,20,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Benzina
2020/06/10 11:38:30 AM EET,ARPA Lombardia,47,Mezzi pubblici (autobus/tram/treno...),0,8,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 11:38:31 AM EET,ARPAT Toscana,5,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 11:38:53 AM EET,ARPA Lombardia,47,Auto/Moto/Scooter/Ciclomotore,100,0,0,0,Diesel
2020/06/10 11:38:53 AM EET,ARPAT Toscana,12,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Metano
2020/06/10 11:39:36 AM EET,ARPA Calabria,41,Auto/Moto/Scooter/Ciclomotore,80,0,0,3,Diesel
2020/06/10 11:40:14 AM EET,ISPRA,45,Auto/Moto/Scooter/Ciclomotore,36,0,0,0,Benzina
2020/06/10 11:40:47 AM EET,ARPA Friuli Venezia-Giulia,46,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 11:40:59 AM EET,ARPA Lombardia,47,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 11:41:10 AM EET,ARPA Liguria,15,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 11:41:26 AM EET,ARPA Marche,12,Auto/Moto/Scooter/Ciclomotore,36,0,0,0.1,Metano
2020/06/10 11:41:57 AM EET,ARPAE Emilia-Romagna,54,Auto/Moto/Scooter/Ciclomotore,32,0,0,0.6,Metano
2020/06/10 11:42:20 AM EET,ARPA Lombardia,35,Auto/Moto/Scooter/Ciclomotore,5,0,0,0,Ibrido
2020/06/10 11:42:47 AM EET,ARPA Piemonte,38,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 11:43:14 AM EET,ARPA Lombardia,42,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Benzina
2020/06/10 11:43:40 AM EET,ARPA Marche,35,Auto/Moto/Scooter/Ciclomotore,16,0,0,0,Diesel
2020/06/10 11:45:21 AM EET,ARPAT Toscana,51,Bicicletta/monopattino,0,0,8,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 11:45:26 AM EET,ARPA Liguria,45,Auto/Moto/Scooter/Ciclomotore,35,0,0,0,Metano
2020/06/10 11:45:38 AM EET,ARPA Lazio,26,Auto/Moto/Scooter/Ciclomotore,48,0,0,0,Benzina
2020/06/10 11:45:50 AM EET,ARPA Lombardia,57,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Diesel
2020/06/10 11:46:05 AM EET,ISPRA,55,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Benzina
2020/06/10 11:47:18 AM EET,ARPA Lombardia,51,Auto/Moto/Scooter/Ciclomotore,34,0,0,0,GPL
2020/06/10 11:47:39 AM EET,ARPAT Toscana,28,Bicicletta/monopattino,,,,,
2020/06/10 11:47:54 AM EET,ARPA Lombardia,54,Mezzi pubblici (autobus/tram/treno...),0,50,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 11:48:03 AM EET,ARPA Lombardia,50,Mezzi pubblici (autobus/tram/treno...),0,60,0,3,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 11:48:11 AM EET,ARPA Veneto,0,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 11:48:29 AM EET,ARPA Lombardia,50,Bicicletta/monopattino,,,,,
2020/06/10 11:48:37 AM EET,ARPA Piemonte,50,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 11:49:23 AM EET,ARPA Lombardia,60,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 11:50:09 AM EET,ISPRA,57,Auto/Moto/Scooter/Ciclomotore,25,0,0,0,Benzina
2020/06/10 11:50:12 AM EET,ARPA Lombardia,58,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 11:52:01 AM EET,ARPA Valle d'Aosta,7,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Diesel
2020/06/10 11:52:22 AM EET,ARPA Lombardia,59,Mezzi pubblici (autobus/tram/treno...),0,90,0,2,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 11:53:21 AM EET,ARPAT Toscana,35,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 11:53:56 AM EET,ARPA Marche,1,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Diesel
2020/06/10 11:54:05 AM EET,ARPA Veneto,32,Auto/Moto/Scooter/Ciclomotore,11,0,0,0,Metano
2020/06/10 11:54:30 AM EET,ARPA Liguria,75,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 11:55:09 AM EET,APPA Trento,25,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,Diesel
2020/06/10 11:55:11 AM EET,ARPA Lombardia,54,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Diesel
2020/06/10 11:55:14 AM EET,ARPA Lombardia,59,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,Benzina
2020/06/10 11:55:21 AM EET,ARPA Sardegna,0,A piedi,0,0,0,3,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 11:55:39 AM EET,ARPA Lombardia,90,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 11:56:04 AM EET,ARPAE Emilia-Romagna,36,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Metano
2020/06/10 11:56:35 AM EET,ARTA Abruzzo,78,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Diesel
2020/06/10 11:56:40 AM EET,ISPRA,56,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Diesel
2020/06/10 11:57:13 AM EET,ARPA Lombardia,26,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 11:57:27 AM EET,ARPA Piemonte,31,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Benzina
2020/06/10 11:58:12 AM EET,ARPA Lombardia,60,Mezzi pubblici (autobus/tram/treno...),0,36,0,1,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 11:58:40 AM EET,ARPA Lombardia,53,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 11:58:47 AM EET,ARPA Veneto,36,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 11:59:13 AM EET,ARPA Lombardia,10,Bicicletta/monopattino,,,,,
2020/06/10 11:59:26 AM EET,ISPRA,40,Auto/Moto/Scooter/Ciclomotore,23,23,0,0,GPL
2020/06/10 12:00:07 PM EET,ARPA Lazio,44,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Benzina
2020/06/10 12:00:30 PM EET,ARPA Campania,55,Auto/Moto/Scooter/Ciclomotore,16,0,0,1,Diesel
2020/06/10 12:01:03 PM EET,ARPA Lombardia,48,Mezzi pubblici (autobus/tram/treno...),0,15,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 12:03:03 PM EET,ARPA Calabria,47,Auto/Moto/Scooter/Ciclomotore,26,0,0,0,Diesel
2020/06/10 12:03:45 PM EET,ARPA Umbria,0,Auto/Moto/Scooter/Ciclomotore,35,0,0,0,GPL
2020/06/10 12:04:24 PM EET,ARPA Lombardia,45,Mezzi pubblici (autobus/tram/treno...),0,100,3,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 12:04:31 PM EET,ARPA Piemonte,40,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 12:04:59 PM EET,ARPA Lombardia,64,Mezzi pubblici (autobus/tram/treno...),0,40,0,4,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 12:05:56 PM EET,ARPA Lombardia,45,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 12:06:41 PM EET,ARPA Lombardia,20,A piedi,0,0,0,1.5,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 12:07:28 PM EET,ARPA Lombardia,55,Auto/Moto/Scooter/Ciclomotore,44,0,0,0,Benzina
2020/06/10 12:07:29 PM EET,ARPA Campania,40,Auto/Moto/Scooter/Ciclomotore,25,0,0,0,Benzina
2020/06/10 12:07:54 PM EET,ARPA Veneto,2,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 12:08:28 PM EET,ARPA Lombardia,37,Mezzi pubblici (autobus/tram/treno...),0,60,0,2,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 12:08:41 PM EET,ARPA Lombardia,32,Auto/Moto/Scooter/Ciclomotore,75,0,0,0,Diesel
2020/06/10 12:09:00 PM EET,ARPA Lombardia,50,Mezzi pubblici (autobus/tram/treno...),5,60,0,2,Benzina
2020/06/10 12:09:21 PM EET,ARPA Umbria,18,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Benzina
2020/06/10 12:11:16 PM EET,ARPA Lombardia,47,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 12:11:23 PM EET,ISPRA,54,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 12:12:30 PM EET,ARPA Veneto,35,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Benzina
2020/06/10 12:12:37 PM EET,ARPA Lombardia,38,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,Diesel
2020/06/10 12:12:57 PM EET,ISPRA,47,Auto/Moto/Scooter/Ciclomotore,32,0,0,0,Diesel
2020/06/10 12:13:43 PM EET,ARPAE Emilia-Romagna,50,Auto/Moto/Scooter/Ciclomotore,9,0,0,1,GPL
2020/06/10 12:14:46 PM EET,ARPA Veneto,29,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 12:17:06 PM EET,ARPAE Emilia-Romagna,40,Bicicletta/monopattino,0,0,5,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 12:17:09 PM EET,ARPA Liguria,40,A piedi,0,0,0,8,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 12:17:17 PM EET,ARPA Lombardia,54,Mezzi pubblici (autobus/tram/treno...),0,12,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 12:17:35 PM EET,ARPA Liguria,41,Mezzi pubblici (autobus/tram/treno...),0,10,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 12:18:16 PM EET,ARPA Liguria,50,Auto/Moto/Scooter/Ciclomotore,100,0,0,0,Diesel
2020/06/10 12:18:34 PM EET,ARPA Sardegna,33,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Benzina
2020/06/10 12:20:06 PM EET,ARPAT Toscana,57,Auto/Moto/Scooter/Ciclomotore,104,0,0,0,Metano
2020/06/10 12:20:13 PM EET,ARPA Valle d'Aosta,11,Mezzi pubblici (autobus/tram/treno...),0,100,0,1,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 12:20:13 PM EET,ARPA Lazio,49,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 12:20:48 PM EET,ARPA Veneto,25,Auto/Moto/Scooter/Ciclomotore,24,0,0,0,Benzina
2020/06/10 12:25:15 PM EET,ARPAT Toscana,53,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 12:27:02 PM EET,ARPA Lombardia,51,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 12:30:18 PM EET,ARPA Valle d'Aosta,8,Auto/Moto/Scooter/Ciclomotore,14,0,0,0,Benzina
2020/06/10 12:30:25 PM EET,ARPA Lombardia,60,Mezzi pubblici (autobus/tram/treno...),0,15,0,3,Benzina
2020/06/10 12:31:41 PM EET,ARPA Lazio,5,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 12:32:04 PM EET,ARPA Lombardia,50,Mezzi pubblici (autobus/tram/treno...),0,20,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 12:32:24 PM EET,ARPAE Emilia-Romagna,25,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 12:33:01 PM EET,ARPAE Emilia-Romagna,40,Bicicletta/monopattino,0,0,10,0,Diesel
2020/06/10 12:34:25 PM EET,ARPA Campania,22,Auto/Moto/Scooter/Ciclomotore,108,0,0,0,Diesel
2020/06/10 12:34:33 PM EET,ARPAT Toscana,10,Auto/Moto/Scooter/Ciclomotore,100,0,0,0,Diesel
2020/06/10 12:34:49 PM EET,ARPA Veneto,30,Auto/Moto/Scooter/Ciclomotore,100,0,0,0,Diesel
2020/06/10 12:35:30 PM EET,ARPA Marche,8,Auto/Moto/Scooter/Ciclomotore,18,0,0,0,Benzina
2020/06/10 12:40:55 PM EET,ARPA Liguria,0,Auto/Moto/Scooter/Ciclomotore,3,0,0,0,Benzina
2020/06/10 12:41:39 PM EET,ARPA Lombardia,40,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/10 12:41:55 PM EET,ARPAT Toscana,46,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,GPL
2020/06/10 12:42:15 PM EET,ARPA Marche,60,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Metano
2020/06/10 12:42:40 PM EET,APPA Bolzano,7,Bicicletta/monopattino,0,0,2,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 12:42:41 PM EET,ARPAE Emilia-Romagna,51,Bicicletta/monopattino,0,0,13,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 12:42:59 PM EET,ARPA Liguria,50,Auto/Moto/Scooter/Ciclomotore,3,0,0,0,Benzina
2020/06/10 12:43:30 PM EET,ARPA Veneto,42,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 12:43:48 PM EET,ARPA Valle d'Aosta,63,Auto/Moto/Scooter/Ciclomotore,43,0,0,0,Benzina
2020/06/10 12:44:44 PM EET,ARPAE Emilia-Romagna,24,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Benzina
2020/06/10 12:45:00 PM EET,ARPAE Emilia-Romagna,41,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 12:45:17 PM EET,ARPA Lombardia,38,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Ibrido
2020/06/10 12:48:44 PM EET,ARPAE Emilia-Romagna,26,Bicicletta/monopattino,0,0,3.5,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 12:48:58 PM EET,ARPAT Toscana,5,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 12:50:18 PM EET,ARPA Marche,50,Auto/Moto/Scooter/Ciclomotore,5,0,0,0,Benzina
2020/06/10 12:51:43 PM EET,ARPA Friuli Venezia-Giulia,12,Auto/Moto/Scooter/Ciclomotore,45,0,0,0,Diesel
2020/06/10 12:52:07 PM EET,ARPA Lombardia,40,Mezzi pubblici (autobus/tram/treno...),0,30,0,2,Diesel
2020/06/10 12:53:11 PM EET,ARPA Valle d'Aosta,50,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 12:53:18 PM EET,ARPA Liguria,41,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Benzina
2020/06/10 12:53:53 PM EET,ARPA Marche,15,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 12:54:36 PM EET,ARPA Sardegna,15,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/10 12:55:04 PM EET,ARPA Veneto,56,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/10 12:56:52 PM EET,ARPA Liguria,47,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Benzina
2020/06/10 12:57:43 PM EET,ARPA Piemonte,32,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Benzina
2020/06/10 1:00:59 PM EET,ARPA Piemonte,38,Mezzi pubblici (autobus/tram/treno...),0,8,0,2.5,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 1:04:32 PM EET,ARPA Friuli Venezia-Giulia,19,Mezzi pubblici (autobus/tram/treno...),0,6,0,2,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 1:05:46 PM EET,ARPA Campania,27,Auto/Moto/Scooter/Ciclomotore,25,0,0,0,Diesel
2020/06/10 1:07:20 PM EET,ARPA Lombardia,50,Mezzi pubblici (autobus/tram/treno...),4,80,0,0,Benzina
2020/06/10 1:07:58 PM EET,ARPA Veneto,300,Auto/Moto/Scooter/Ciclomotore,25,0,0,0,Benzina
2020/06/10 1:08:23 PM EET,ARPA Lombardia,54,Auto/Moto/Scooter/Ciclomotore,4,0,0,0,Benzina
2020/06/10 1:09:25 PM EET,ARPA Calabria,40,Auto/Moto/Scooter/Ciclomotore,120,0,0,0,Diesel
2020/06/10 1:12:19 PM EET,ARPA Sardegna,38,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 1:12:29 PM EET,ARPA Sardegna,0,Auto/Moto/Scooter/Ciclomotore,200,0,0,0,Diesel
2020/06/10 1:14:58 PM EET,ISPRA,22,Auto/Moto/Scooter/Ciclomotore,52,0,0,0,Diesel
2020/06/10 1:16:01 PM EET,ARPA Lombardia,51,Mezzi pubblici (autobus/tram/treno...),3,130,0,2,Benzina
2020/06/10 1:16:48 PM EET,ARPAE Emilia-Romagna,48,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,GPL
2020/06/10 1:17:32 PM EET,ARPA Veneto,20,Auto/Moto/Scooter/Ciclomotore,16,0,0,0,Metano
2020/06/10 1:18:39 PM EET,ARPA Lombardia,55,Auto/Moto/Scooter/Ciclomotore,35,0,0,1,Diesel
2020/06/10 1:22:38 PM EET,ARPA Lombardia,35,Mezzi pubblici (autobus/tram/treno...),0,10,0,1,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 1:24:22 PM EET,ARPA Veneto,0,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Benzina
2020/06/10 1:25:14 PM EET,ARPA Calabria,40,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Diesel
2020/06/10 1:25:31 PM EET,ARPA Sardegna,34,Auto/Moto/Scooter/Ciclomotore,16,0,0,0,Diesel
2020/06/10 1:25:33 PM EET,ARPA Lombardia,36,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Diesel
2020/06/10 1:26:51 PM EET,ARPA Veneto,42,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,GPL
2020/06/10 1:26:53 PM EET,ARPA Marche,33,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 1:29:18 PM EET,ARPA Umbria,20,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/10 1:29:55 PM EET,ARPA Piemonte,0,Bicicletta/monopattino,0,0,4,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 1:31:33 PM EET,ARPA Liguria,5,Auto/Moto/Scooter/Ciclomotore,28,0,0,0,Benzina
2020/06/10 1:33:22 PM EET,ARPA Lombardia,30,A piedi,0,0,0,1.3,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 1:34:19 PM EET,ARPA Veneto,60,Bicicletta/monopattino,0,0,2,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 1:36:40 PM EET,ARPA Liguria,59,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 1:37:13 PM EET,ARPA Veneto,5,Auto/Moto/Scooter/Ciclomotore,4,0,0,0,Metano
2020/06/10 1:37:28 PM EET,ARPA Lombardia,11,Auto/Moto/Scooter/Ciclomotore,25,0,0,0,Benzina
2020/06/10 1:37:28 PM EET,ARPA Lombardia,65,A piedi,0,0,0,4,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 1:49:41 PM EET,ARPA Lazio,3,Auto/Moto/Scooter/Ciclomotore,20,20,0,0,Benzina
2020/06/10 1:52:48 PM EET,ARPAE Emilia-Romagna,5,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,GPL
2020/06/10 1:53:15 PM EET,ARPAT Toscana,34,Auto/Moto/Scooter/Ciclomotore,98,0,0,0,Diesel
2020/06/10 1:54:29 PM EET,ARPA Lombardia,20,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 1:56:22 PM EET,ARPA Lombardia,30,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/10 1:58:23 PM EET,ISPRA,20,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 2:00:22 PM EET,ARPA Lombardia,57,Mezzi pubblici (autobus/tram/treno...),0,12,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 2:01:47 PM EET,ARPA Friuli Venezia-Giulia,41,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Benzina
2020/06/10 2:04:37 PM EET,ARPAE Emilia-Romagna,45,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 2:06:26 PM EET,ISPRA,78,Auto/Moto/Scooter/Ciclomotore,24,0,0,0,Benzina
2020/06/10 2:13:35 PM EET,ARPA Lombardia,22,Auto/Moto/Scooter/Ciclomotore,4,0,0,0,Diesel
2020/06/10 2:16:05 PM EET,ARPA Lombardia,25,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 2:18:40 PM EET,ARPAT Toscana,5,Bicicletta/monopattino,0,0,5,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 2:18:43 PM EET,ARPA Lombardia,40,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 2:19:54 PM EET,ARTA Abruzzo,59,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/10 2:20:44 PM EET,ISPRA,74,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Ibrido
2020/06/10 2:21:04 PM EET,ARPAE Emilia-Romagna,35,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Diesel
2020/06/10 2:21:42 PM EET,ARPAT Toscana,37,Auto/Moto/Scooter/Ciclomotore,3,0,0,0,GPL
2020/06/10 2:22:50 PM EET,ARPA Lombardia,10,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,GPL
2020/06/10 2:23:38 PM EET,ARPA Lombardia,41,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/10 2:24:24 PM EET,ARPA Friuli Venezia-Giulia,50,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Diesel
2020/06/10 2:25:01 PM EET,ARPA Lombardia,18,Auto/Moto/Scooter/Ciclomotore,44,0,0,0,Diesel
2020/06/10 2:26:04 PM EET,ARPA Piemonte,50,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 2:27:36 PM EET,ARPA Lombardia,33,Auto/Moto/Scooter/Ciclomotore,7,0,0,0,Diesel
2020/06/10 2:28:41 PM EET,ARPA Lombardia,16,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Diesel
2020/06/10 2:28:56 PM EET,ARPAE Emilia-Romagna,30,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Metano
2020/06/10 2:29:11 PM EET,ARPA Puglia,65,Mezzi pubblici (autobus/tram/treno...),300,300,0,1,Diesel
2020/06/10 2:30:12 PM EET,ISPRA,50,Auto/Moto/Scooter/Ciclomotore,42,0,0,0,Ibrido
2020/06/10 2:31:11 PM EET,ARPA Lombardia,40,Bicicletta/monopattino,,,,,
2020/06/10 2:33:47 PM EET,ARPA Sardegna,0,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Diesel
2020/06/10 2:33:52 PM EET,ARPA Veneto,40,Auto/Moto/Scooter/Ciclomotore,35,0,0,0,Metano
2020/06/10 2:35:20 PM EET,ARPAT Toscana,50,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,Ibrido
2020/06/10 2:35:35 PM EET,ARPA Lombardia,47,Auto/Moto/Scooter/Ciclomotore,25,0,0,0,Metano
2020/06/10 2:36:35 PM EET,ARPA Lombardia,43,Bicicletta/monopattino,,,,,
2020/06/10 2:38:26 PM EET,ARPAE Emilia-Romagna,29,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Metano
2020/06/10 2:40:00 PM EET,ARPA Lombardia,52,Bicicletta/monopattino,,,,,
2020/06/10 2:40:30 PM EET,ARPA Sardegna,16,Auto/Moto/Scooter/Ciclomotore,70,0,0,0,Diesel
2020/06/10 2:40:54 PM EET,ARPA Molise,48,Auto/Moto/Scooter/Ciclomotore,150,0,0,0,Benzina
2020/06/10 2:41:31 PM EET,ARPA Veneto,45,Auto/Moto/Scooter/Ciclomotore,18,0,0,0,Benzina
2020/06/10 2:42:09 PM EET,ISPRA,60,Auto/Moto/Scooter/Ciclomotore,24,0,0,0,Benzina
2020/06/10 2:43:44 PM EET,ARPA Lombardia,51,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 2:44:41 PM EET,ISPRA,51,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/10 2:44:57 PM EET,ISPRA,61,Auto/Moto/Scooter/Ciclomotore,52,0,0,0,Benzina
2020/06/10 2:45:55 PM EET,ARPA Liguria,60,Auto/Moto/Scooter/Ciclomotore,18,18,0,0,Diesel
2020/06/10 2:47:45 PM EET,ARPA Lombardia,60,Mezzi pubblici (autobus/tram/treno...),0,20,0,2,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 2:48:30 PM EET,ARPAE Emilia-Romagna,50,Bicicletta/monopattino,0,0,6,0,Benzina
2020/06/10 2:48:42 PM EET,ARPA Piemonte,4,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/10 2:49:08 PM EET,ARPA Calabria,5,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/10 2:49:57 PM EET,ARPA Liguria,47,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Diesel
2020/06/10 2:50:18 PM EET,ARPA Lombardia,44,Bicicletta/monopattino,0,0,12,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 2:51:03 PM EET,ARPA Veneto,20,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Benzina
2020/06/10 2:51:55 PM EET,ARPA Marche,28,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,GPL
2020/06/10 2:53:58 PM EET,ISPRA,80,Auto/Moto/Scooter/Ciclomotore,25,40,0,0,Benzina
2020/06/10 2:55:14 PM EET,ARPA Veneto,40,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/10 2:56:19 PM EET,ARPAT Toscana,1,Auto/Moto/Scooter/Ciclomotore,100,0,0,0,Benzina
2020/06/10 2:57:21 PM EET,ARPA Lombardia,33,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/10 2:59:26 PM EET,ARPA Marche,12,Bicicletta/monopattino,0,0,8,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 3:00:40 PM EET,ARPA Lombardia,90,Mezzi pubblici (autobus/tram/treno...),0,10,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/10 3:02:41 PM EET,ARPA Veneto,20,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/10 3:03:08 PM EET,ARPA Lombardia,12,Auto/Moto/Scooter/Ciclomotore,32,0,0,0,Benzina
2020/06/10 3:06:01 PM EET,ARPA Lombardia,40,Mezzi pubblici (autobus/tram/treno...),0,30,0,0,Benzina
2020/06/10 3:07:43 PM EET,ARPA Lombardia,70,Auto/Moto/Scooter/Ciclomotore,4,0,0,0,Benzina
2020/06/10 3:12:47 PM EET,ARPA Lombardia,63,Auto/Moto/Scooter/Ciclomotore,,,,,
